id,read12,math12,hsgrad,inpse,catholic,read8,math8,female,race,white,black,hisp,api,nativam,parmar8,faminc8,fathed8,mothed8,fhowfar,mhowfar,fight8,nohw8,disrupt8,riskdrop8
711786,39,41.52,yes,yes,no,49.810001,51.799999,yes,white,yes,no,no,no,no,divorced,7500-$9999,hs grad,junior coll,hs grad,coll grad,never,no,no,2
711791,57.610001,44.540001,yes,yes,no,52.200001,49.259998,yes,white,yes,no,no,no,no,married,$25000-$34999,junior coll,hs grad,coll grad,coll <4,never,no,no,0
711798,53.939999,47.990002,yes,yes,no,40.470001,49.07,no,white,yes,no,no,no,no,divorced,$15000-$19999,hs grad,hs grad,coll <4,coll grad,never,no,no,1
711902,44.990002,46.75,yes,no,no,48.610001,51.02,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
711904,29.15,32.459999,no,no,no,48.009998,47.560001,no,white,yes,no,no,no,no,married,35000-$49999,not finish hs,junior coll,coll grad,coll grad,never,no,no,0
711905,54.82,61.5,yes,yes,no,54.220001,56.330002,no,api,no,no,no,yes,no,married,$5000-$7499,dont know,dont know,coll grad,coll grad,never,no,no,2
711912,54.299999,59.880001,yes,no,no,54.43,54.509998,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,once or twice,no,yes,0
711993,42.299999,47.970001,yes,yes,no,44.84,39.099998,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,never,no,no,0
713302,35.150002,35.549999,yes,no,no,35.849998,38.98,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,hs grad,coll grad,coll grad,once or twice,no,yes,0
713304,57.919998,63.52,yes,yes,no,65.349998,64.510002,no,white,yes,no,no,no,no,married,$25000-$34999,junior coll,junior coll,coll grad,coll grad,never,no,no,0
713313,37.450001,45.18,yes,no,no,56.779999,44.59,yes,white,yes,no,no,no,no,married,50000-$74999,dont know,junior coll,coll grad,coll grad,never,no,no,0
713314,42.490002,48.720001,yes,yes,no,36.950001,39.93,no,white,yes,no,no,no,no,married,50000-$74999,doctorate,masters,postsec ed,postsec ed,never,no,no,1
713315,59.32,44.98,yes,yes,no,47.16,43.599998,no,white,yes,no,no,no,no,married,$25000-$34999,coll grad,junior coll,postsec ed,postsec ed,never,no,no,0
713320,49.139999,46.540001,no,yes,no,56.619999,61.639999,yes,white,yes,no,no,no,no,married,35000-$49999,doctorate,masters,postsec ed,postsec ed,never,no,no,0
713331,37.919998,41.240002,yes,no,no,38.720001,37.490002,no,white,yes,no,no,no,no,married,$10000-$14999,hs grad,hs grad,coll grad,coll grad,never,no,no,1
713341,57.959999,46.34,yes,yes,no,47.860001,48.080002,yes,white,yes,no,no,no,no,married,50000-$74999,masters,junior coll,coll grad,coll grad,never,no,no,1
713342,49.810001,62.32,yes,yes,no,57.630001,60.450001,no,white,yes,no,no,no,no,married,$20000-$24999,hs grad,hs grad,postsec ed,postsec ed,never,no,no,0
713346,57.759998,52.599998,yes,yes,no,63.369999,51.650002,no,white,yes,no,no,no,no,separated,35000-$49999,masters,masters,postsec ed,postsec ed,never,no,no,0
713351,53.040001,52.439999,yes,yes,no,43.68,46.790001,no,api,no,no,no,yes,no,married,35000-$49999,not finish hs,hs grad,coll grad,coll grad,never,no,no,0
713355,49.02,40.490002,yes,no,no,32.25,43.400002,no,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll <4,coll <4,never,no,no,1
713365,49.66,49.5,no,no,no,36.830002,39.5,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,not finish hs,coll grad,coll grad,more than twice,yes,yes,1
713374,66.699997,69.349998,yes,yes,no,70.550003,73.779999,yes,white,yes,no,no,no,no,married,$15000-$19999,hs grad,coll grad,postsec ed,postsec ed,never,no,no,0
713375,30.360001,50.799999,yes,no,no,37.200001,43.439999,no,white,yes,no,no,no,no,not married but cohabit,35000-$49999,hs grad,junior coll,hs grad,hs grad,once or twice,no,yes,1
713382,43.040001,39.450001,yes,no,no,39.330002,35.93,no,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,more than twice,yes,yes,1
714003,53.66,43.880001,yes,no,no,47.029999,47.619999,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,coll <4,coll grad,coll grad,never,no,no,0
714010,53.689999,52.25,yes,yes,no,56.689999,56.080002,yes,api,no,no,no,yes,no,married,50000-$74999,junior coll,junior coll,coll grad,coll grad,never,no,no,0
714011,61.880001,69.230003,yes,yes,no,60.189999,74.309998,no,white,yes,no,no,no,no,married,$25000-$34999,junior coll,hs grad,coll grad,coll grad,never,no,no,0
714029,48.77,57.110001,yes,yes,no,39.349998,54.580002,no,ai,no,no,no,no,yes,divorced,$20000-$24999,hs grad,coll <4,postsec ed,postsec ed,once or twice,no,yes,1
714039,57.990002,55.32,yes,yes,no,44.580002,46.080002,yes,white,yes,no,no,no,no,married,35000-$49999,junior coll,junior coll,coll grad,coll grad,never,no,no,0
714049,61.25,70.93,yes,yes,no,63.830002,65.080002,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,coll <4,postsec ed,postsec ed,never,no,no,0
714074,62.32,55.580002,yes,yes,no,64.230003,58.959999,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
715722,59.439999,41.380001,yes,no,no,51.529999,45.529999,yes,black,no,yes,no,no,no,never married,$3000-$4999,dont know,hs grad,junior coll,coll grad,never,yes,no,2
715760,36.16,38.279999,yes,yes,no,39.509998,38.34,yes,hispanic,no,no,yes,no,no,married,$1000-$2999,not finish hs,not finish hs,postsec ed,postsec ed,never,no,no,2
715802,52.169998,57.23,yes,yes,no,57.75,62.259998,no,white,yes,no,no,no,no,married,35000-$49999,junior coll,hs grad,postsec ed,coll grad,never,no,no,0
715806,56.139999,45.43,yes,no,no,47,46.349998,yes,white,yes,no,no,no,no,divorced,$5000-$7499,dont know,hs grad,postsec ed,postsec ed,never,no,no,1
715822,56.91,51.189999,yes,yes,no,57.310001,44.110001,yes,white,yes,no,no,no,no,married,$20000-$24999,hs grad,junior coll,coll grad,coll grad,never,no,no,0
715825,43.27,54.169998,yes,yes,no,34.580002,59.799999,yes,white,yes,no,no,no,no,married,7500-$9999,hs grad,junior coll,postsec ed,postsec ed,never,no,no,1
715830,47.57,45.740002,yes,yes,no,42.919998,45.540001,yes,white,yes,no,no,no,no,married,$20000-$24999,dont know,hs grad,coll grad,coll grad,never,no,no,0
715843,33.5,38.880001,yes,no,no,43.59,51.959999,no,white,yes,no,no,no,no,married,$20000-$24999,not finish hs,hs grad,coll grad,coll grad,once or twice,yes,yes,0
715848,62.209999,60.82,yes,yes,no,55.290001,64.580002,no,white,yes,no,no,no,no,married,$1000-$2999,hs grad,hs grad,coll grad,coll grad,never,no,no,1
715855,56.830002,60.900002,yes,yes,no,59.560001,64.849998,yes,white,yes,no,no,no,no,divorced,7500-$9999,hs grad,hs grad,coll grad,coll grad,never,no,no,2
715873,62.830002,63.470001,yes,no,no,58.720001,61.970001,no,white,yes,no,no,no,no,married,7500-$9999,junior coll,hs grad,coll grad,coll grad,once or twice,no,yes,1
715885,62.189999,59.110001,yes,yes,no,67.099998,68.739998,yes,white,yes,no,no,no,no,married,$25000-$34999,coll <4,coll <4,postsec ed,postsec ed,never,no,no,0
715892,35.66,54.25,yes,no,no,53.34,62.049999,no,white,yes,no,no,no,no,married,$10000-$14999,not finish hs,hs grad,coll grad,coll grad,once or twice,yes,yes,1
715897,60.610001,65.239998,yes,yes,no,54.540001,64.650002,no,white,yes,no,no,no,no,married,$25000-$34999,junior coll,coll grad,coll grad,coll grad,never,no,no,0
716905,57.75,65.800003,yes,yes,no,58.25,69.110001,yes,api,no,no,no,yes,no,married,35000-$49999,junior coll,hs grad,coll grad,coll grad,never,no,no,0
716919,52.48,54.029999,yes,yes,no,41.240002,54.18,no,api,no,no,no,yes,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
716924,37.740002,41.599998,no,no,no,43.959999,44.130001,no,black,no,yes,no,no,no,married,$25000-$34999,hs grad,junior coll,coll grad,coll grad,more than twice,yes,yes,1
716933,41.709999,53.400002,yes,no,no,32.509998,48.48,yes,hispanic,no,no,yes,no,no,married,$1000-$2999,hs grad,not finish hs,hs grad,not finish hs,never,no,no,1
716972,61.209999,66.480003,yes,yes,no,67.629997,74.290001,no,white,yes,no,no,no,no,married,35000-$49999,coll <4,coll <4,coll grad,coll grad,never,no,no,0
716983,64.849998,62.970001,yes,no,no,70.550003,62,yes,white,yes,no,no,no,no,married,$10000-$14999,hs grad,hs grad,coll <4,junior coll,never,no,no,1
716991,47.720001,54.700001,yes,no,no,58.990002,56.889999,yes,white,yes,no,no,no,no,married,$20000-$24999,not finish hs,not finish hs,coll grad,coll grad,never,no,no,1
716993,54.549999,56.709999,yes,yes,no,45.66,60.619999,no,white,yes,no,no,no,no,married,50000-$74999,hs grad,coll grad,coll grad,coll grad,once or twice,yes,yes,0
716996,60.849998,60.48,yes,yes,no,61.619999,70.419998,yes,white,yes,no,no,no,no,married,35000-$49999,masters,junior coll,coll grad,coll grad,never,no,no,0
718203,59.459999,65.419998,yes,yes,no,65.639999,71.089996,yes,white,yes,no,no,no,no,married,$15000-$19999,coll grad,hs grad,coll grad,coll grad,never,no,no,0
718205,48.290001,51.200001,yes,yes,no,49.650002,48.639999,no,white,yes,no,no,no,no,married,50000-$74999,hs grad,junior coll,coll <4,coll grad,once or twice,no,yes,0
718235,61.200001,55.700001,yes,yes,no,59.700001,57.470001,yes,white,yes,no,no,no,no,married,$25000-$34999,junior coll,coll grad,coll grad,coll grad,never,no,no,0
718259,39.369999,37.560001,yes,yes,no,43.060001,40.970001,yes,white,yes,no,no,no,no,married,35000-$49999,not finish hs,hs grad,hs grad,coll grad,never,no,no,1
718261,44.57,49.57,yes,yes,no,54.150002,51.009998,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,1
719241,38.279999,45.669998,yes,yes,no,42.860001,50.759998,yes,hispanic,no,no,yes,no,no,married,$20000-$24999,not finish hs,not finish hs,coll grad,coll grad,never,no,no,0
719246,39.779999,46.09,yes,yes,no,59.27,65.480003,no,white,yes,no,no,no,no,married,35000-$49999,coll <4,hs grad,coll grad,coll grad,never,no,no,0
719278,49.93,48.369999,no,no,no,45.25,48.900002,yes,white,yes,no,no,no,no,married,50000-$74999,hs grad,hs grad,coll grad,coll grad,never,yes,no,0
719279,42.099998,39.740002,yes,no,no,36.130001,39.450001,yes,hispanic,no,no,yes,no,no,married,$1000-$2999,junior coll,hs grad,postsec ed,coll <4,never,no,no,2
719311,60.84,56.700001,yes,yes,no,63.360001,71.190002,no,black,no,yes,no,no,no,married,$15000-$19999,hs grad,coll <4,coll grad,coll grad,never,yes,no,1
719328,65.339996,63.540001,yes,yes,no,70.550003,67.019997,yes,black,no,yes,no,no,no,married,50000-$74999,coll grad,masters,coll grad,coll grad,never,no,no,0
719339,61.349998,64.32,yes,yes,no,66.540001,65.690002,yes,black,no,yes,no,no,no,divorced,$25000-$34999,dont know,coll <4,coll grad,postsec ed,never,no,no,1
719346,62.82,65.129997,yes,yes,no,67.970001,70.160004,yes,black,no,yes,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
719367,66.18,67.519997,yes,yes,no,64.889999,69.620003,yes,api,no,no,no,yes,no,married,$15000-$19999,coll grad,junior coll,postsec ed,postsec ed,never,no,no,0
719386,60.310001,52.549999,yes,yes,no,56.200001,58.310001,yes,black,no,yes,no,no,no,married,$25000-$34999,not finish hs,hs grad,postsec ed,postsec ed,never,no,no,0
719406,41.700001,47.27,yes,yes,no,41.110001,43.439999,no,white,yes,no,no,no,no,married,$25000-$34999,junior coll,dont know,coll grad,coll grad,never,no,no,0
719407,60.060001,53.669998,yes,yes,no,54.73,54.57,no,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll <4,coll grad,coll grad,never,no,no,0
719415,40.080002,48.98,yes,no,no,36.130001,41.049999,no,hispanic,no,no,yes,no,no,not married but cohabit,$20000-$24999,hs grad,junior coll,coll <4,coll <4,never,no,no,1
719429,54.150002,43.279999,yes,yes,no,59.84,49.400002,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,coll <4,junior coll,junior coll,never,no,no,0
719436,47.959999,65.68,yes,no,no,40.5,60.450001,no,white,yes,no,no,no,no,married,$25000-$34999,not finish hs,hs grad,coll <4,hs grad,never,no,no,0
719437,33.490002,36.490002,yes,yes,no,40.639999,40.330002,no,white,yes,no,no,no,no,married,35000-$49999,junior coll,hs grad,coll grad,coll grad,never,yes,no,0
719454,51.240002,51.09,yes,yes,no,45.34,45.459999,yes,white,yes,no,no,no,no,married,$15000-$19999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
719468,64.550003,62.630001,yes,yes,no,69.150002,59.73,yes,white,yes,no,no,no,no,married,$15000-$19999,hs grad,coll <4,coll grad,coll grad,never,no,no,0
719481,55.200001,42.150002,no,no,no,48.82,37.099998,no,white,yes,no,no,no,no,married,$5000-$7499,dont know,dont know,coll grad,coll grad,more than twice,no,yes,1
719484,46.540001,43.93,yes,yes,no,55.860001,54.41,yes,white,yes,no,no,no,no,widowed,$25000-$34999,not finish hs,not finish hs,coll grad,coll grad,never,no,no,3
721101,42.98,48.73,yes,yes,no,51.91,44.5,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,dont know,postsec ed,postsec ed,never,no,no,0
721121,49.630001,48.029999,yes,yes,no,39.619999,52.279999,yes,api,no,no,no,yes,no,married,$10000-$14999,junior coll,hs grad,coll grad,coll grad,never,no,no,1
721127,56.110001,45.650002,yes,yes,no,43.630001,44.439999,no,black,no,yes,no,no,no,separated,7500-$9999,junior coll,not finish hs,coll grad,coll grad,never,no,no,2
721172,57.419998,53.82,yes,no,no,45.439999,51.939999,no,white,yes,no,no,no,no,married,$25000-$34999,not finish hs,not finish hs,postsec ed,postsec ed,never,yes,no,1
722001,64.309998,64.18,yes,yes,no,65.290001,61.02,yes,white,yes,no,no,no,no,married,$20000-$24999,junior coll,junior coll,coll grad,coll grad,never,no,no,0
722017,59.709999,65.059998,yes,yes,no,57.220001,60.290001,no,white,yes,no,no,no,no,married,50000-$74999,hs grad,coll grad,coll grad,coll grad,never,no,no,0
722023,42.869999,43.57,yes,no,no,49.34,42.830002,no,white,yes,no,no,no,no,married,$10000-$14999,not finish hs,not finish hs,junior coll,junior coll,never,no,no,3
722027,65.419998,60.830002,yes,yes,no,64.290001,65.300003,no,white,yes,no,no,no,no,married,$25000-$34999,not finish hs,hs grad,coll grad,coll grad,never,no,no,0
722042,50.470001,45.189999,yes,yes,no,40.41,43.790001,yes,white,yes,no,no,no,no,married,$25000-$34999,dont know,not finish hs,coll grad,coll grad,never,no,no,1
722067,58.41,52.700001,yes,yes,no,53.220001,58.07,yes,white,yes,no,no,no,no,married,50000-$74999,masters,masters,coll grad,coll grad,never,no,no,0
722079,58.709999,61.279999,yes,yes,no,54.02,59.650002,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
722098,57.099998,59.220001,yes,yes,no,58.68,58.669998,no,white,yes,no,no,no,no,married,$20000-$24999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
723905,64.849998,58.959999,yes,yes,no,61.529999,63.52,no,white,yes,no,no,no,no,married,50000-$74999,coll grad,coll grad,coll grad,coll grad,never,no,no,0
723913,53.439999,51.799999,yes,no,no,60.93,54.360001,no,white,yes,no,no,no,no,married,35000-$49999,dont know,dont know,coll grad,coll grad,never,no,no,0
723917,57.130001,57.98,yes,no,no,63.450001,61.060001,no,white,yes,no,no,no,no,divorced,7500-$9999,hs grad,hs grad,coll grad,coll grad,never,no,no,2
723924,44.830002,39.82,yes,yes,no,57.93,48.41,yes,white,yes,no,no,no,no,married,$25000-$34999,dont know,dont know,hs grad,hs grad,never,yes,no,1
723960,33.02,40.880001,yes,yes,no,48.919998,53.330002,yes,white,yes,no,no,no,no,married,50000-$74999,junior coll,hs grad,coll grad,coll grad,never,no,no,0
723971,35.52,31.360001,no,no,no,36.889999,41.380001,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,junior coll,more than twice,yes,yes,0
723972,43.080002,54.59,yes,yes,no,39.549999,46.880001,no,white,yes,no,no,no,no,married,35000-$49999,junior coll,junior coll,coll <4,coll <4,never,no,no,0
723978,58.48,41.349998,yes,yes,no,51.419998,56.720001,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,more than twice,no,yes,1
723989,57.380001,60.740002,yes,yes,no,56.360001,61.330002,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,junior coll,coll grad,coll grad,never,no,no,0
725311,53.849998,46.669998,yes,yes,no,53.490002,45.130001,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,once or twice,no,yes,0
725328,49.450001,55.52,yes,no,no,40.939999,45.18,no,hispanic,no,no,yes,no,no,married,35000-$49999,junior coll,junior coll,junior coll,junior coll,more than twice,no,yes,0
725330,60.07,66.610001,yes,yes,no,58.650002,60.970001,no,white,yes,no,no,no,no,married,50000-$74999,hs grad,coll grad,coll grad,coll grad,never,no,no,0
725344,49.450001,66.260002,yes,yes,no,59.23,55.790001,no,white,yes,no,no,no,no,married,$25000-$34999,coll grad,hs grad,coll grad,coll grad,never,no,no,0
725345,57.580002,51.990002,yes,no,no,55.07,50.23,yes,white,yes,no,no,no,no,married,35000-$49999,not finish hs,not finish hs,hs grad,coll grad,never,no,no,1
725356,58.849998,55.610001,yes,no,no,58.57,51.869999,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,postsec ed,coll grad,never,yes,no,0
725357,55.23,43.02,yes,yes,no,54.450001,45.200001,yes,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll <4,coll <4,once or twice,no,yes,1
725358,50.5,58.610001,yes,yes,no,52.200001,61.91,no,white,yes,no,no,no,no,married,$25000-$34999,hs grad,hs grad,coll grad,coll grad,never,no,no,0
725368,56.360001,42.82,no,no,no,45.779999,38.57,yes,white,yes,no,no,no,no,married,<$1000,junior coll,hs grad,coll grad,coll grad,never,no,no,1
725371,52.27,62.439999,yes,yes,no,56.84,53.16,no,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,junior coll,junior coll,never,no,no,1
725377,53.110001,52.98,yes,yes,no,60.119999,55.990002,no,white,yes,no,no,no,no,married,35000-$49999,coll grad,hs grad,coll grad,coll grad,more than twice,no,yes,0
725398,54.220001,52.040001,yes,yes,no,66.050003,53.830002,yes,white,yes,no,no,no,no,married,50000-$74999,dont know,dont know,coll grad,coll grad,never,no,no,1
726946,59.32,48.939999,yes,yes,no,50.689999,45.75,yes,api,no,no,no,yes,no,married,35000-$49999,doctorate,hs grad,postsec ed,postsec ed,never,no,no,1
726967,47.34,35.77,yes,no,no,43,35.560001,no,black,no,yes,no,no,no,married,<$1000,hs grad,not finish hs,postsec ed,postsec ed,never,no,no,1
726976,61.470001,63.360001,yes,yes,no,64.220001,67.620003,no,white,yes,no,no,no,no,married,$25000-$34999,masters,masters,postsec ed,postsec ed,never,no,no,0
726977,64.25,68.839996,yes,yes,no,70.550003,77.199997,yes,white,yes,no,no,no,no,married,50000-$74999,doctorate,coll <4,postsec ed,postsec ed,never,no,no,0
726992,53.759998,50.560001,yes,yes,no,51.900002,51.830002,no,white,yes,no,no,no,no,married,50000-$74999,doctorate,doctorate,coll grad,coll grad,never,yes,no,0
728503,45.419998,42.369999,yes,yes,no,39.59,39.759998,yes,white,yes,no,no,no,no,married,35000-$49999,hs grad,hs grad,coll <4,coll <4,never,yes,no,1
728526,50.27,37.830002,yes,yes,no,46.099998,47.189999,yes,black,no,yes,no,no,no,married,$15000-$19999,hs grad,hs grad,coll grad,coll grad,never,no,no,1
728544,35.23,45.18,no,no,no,38.279999,40.419998,no,hispanic,no,no,yes,no,no,married,$25000-$34999,hs grad,hs grad,postsec ed,coll grad,never,yes,no,2
728560,31.469999,30.99,yes,yes,no,32.450001,35.540001,no,white,yes,no,no,no,no,married,$20000-$24999,junior coll,junior coll,junior coll,junior coll,never,no,no,0
728576,48.41,43.27,yes,yes,no,58.950001,42.669998,yes,hispanic,no,no,yes,no,no,married,35000-$49999,hs grad,hs grad,coll grad,coll grad,never,yes,no,0
728588,47.689999,56.779999,yes,no,no,39.330002,50.360001,no,white,yes,no,no,no,no,married,35000-$49999,not finish hs,junior coll,postsec ed,postsec ed,never,yes,no,0
728594,39.990002,40.02,yes,yes,no,44.41,45.599998,yes,black,no,yes,no,no,no,married,35000-$49999,doctorate,hs grad,coll grad,coll grad,never,yes,no,0
729815,50.07,48.400002,yes,yes,no,41.299999,44.740002,no,white,yes,no,no,no,no,married,$15000-$19999,dont know,hs grad,coll grad,coll <4,never,no,no,1
729845,57.509998,51.849998,no,no,no,51.529999,47.619999,yes,white,yes,no,no,no,no,married,$20000-$24999,hs grad,hs grad,hs grad,coll <4,never,no,no,1
